time,name,status
0.5666666666666667,lipidTransport,stopped
0.5666666666666667,adiposeLipolysis,triggered
0.5833333333333334,glycogenPhosphorylaseStep,triggered
0.6,glycogenPhosphorylaseStep,stopped
0.6166666666666667,glycogenPhosphorylaseStep,triggered
0.6333333333333333,glycogenPhosphorylaseStep,stopped
0.65,glycogenPhosphorylaseStep,triggered
0.6666666666666666,glycogenPhosphorylaseStep,stopped
0.6666666666666666,fattyAcidSynthesis,triggered
0.6666666666666666,lipidTransport,triggered
0.6666666666666666,adiposeLipolysis,stopped
0.6833333333333333,fattyAcidSynthesis,stopped
0.6833333333333333,lipidTransport,stopped
0.6833333333333333,adiposeLipolysis,triggered
0.7,glycogenPhosphorylaseStep,triggered
0.7166666666666667,glycogenPhosphorylaseStep,stopped
0.7333333333333333,glycogenPhosphorylaseStep,triggered
0.75,glycogenPhosphorylaseStep,stopped
0.7666666666666667,glycogenPhosphorylaseStep,triggered
0.7833333333333333,glycogenPhosphorylaseStep,stopped
0.7833333333333333,fattyAcidSynthesis,triggered
0.7833333333333333,lipidTransport,triggered
0.7833333333333333,adiposeLipolysis,stopped
0.8,fattyAcidSynthesis,stopped
0.8,lipidTransport,stopped
0.8,adiposeLipolysis,triggered
0.8166666666666667,glycogenPhosphorylaseStep,triggered
0.8333333333333334,glycogenPhosphorylaseStep,stopped
0.85,glycogenPhosphorylaseStep,triggered
0.8666666666666667,glycogenPhosphorylaseStep,stopped
0.8833333333333333,glycogenPhosphorylaseStep,triggered
0.9,glycogenPhosphorylaseStep,stopped
0.9166666666666666,glycogenPhosphorylaseStep,triggered
0.9333333333333333,glycogenPhosphorylaseStep,stopped
0.95,glycogenPhosphorylaseStep,triggered
0.95,cps1_Ammonia_to_CarbamoylPhosphate,stopped
0.9666666666666667,glycogenPhosphorylaseStep,stopped
0.9833333333333333,glycogenPhosphorylaseStep,triggered
1.0,glycogenPhosphorylaseStep,stopped
1.0166666666666666,glycogenPhosphorylaseStep,triggered
1.0166666666666666,cps1_Ammonia_to_CarbamoylPhosphate,triggered
1.0333333333333334,glycogenPhosphorylaseStep,stopped
1.05,glycogenPhosphorylaseStep,triggered
1.0666666666666667,glycogenPhosphorylaseStep,stopped
1.0833333333333333,glycogenPhosphorylaseStep,triggered
1.1,glycogenPhosphorylaseStep,stopped
1.1,cps1_Ammonia_to_CarbamoylPhosphate,stopped
1.1166666666666667,glycogenPhosphorylaseStep,triggered
1.1166666666666667,cps1_Ammonia_to_CarbamoylPhosphate,triggered
1.1333333333333333,glycogenPhosphorylaseStep,stopped
1.1333333333333333,cps1_Ammonia_to_CarbamoylPhosphate,stopped
1.15,glycogenPhosphorylaseStep,triggered
1.15,cps1_Ammonia_to_CarbamoylPhosphate,triggered
1.1666666666666667,glycogenPhosphorylaseStep,stopped
1.1666666666666667,cps1_Ammonia_to_CarbamoylPhosphate,stopped
1.1833333333333333,glycogenPhosphorylaseStep,triggered
1.2,glycogenPhosphorylaseStep,stopped
1.2,cps1_Ammonia_to_CarbamoylPhosphate,triggered
1.2166666666666666,glycogenPhosphorylaseStep,triggered
1.2166666666666666,cps1_Ammonia_to_CarbamoylPhosphate,stopped
1.2333333333333334,glycogenPhosphorylaseStep,stopped
1.25,glycogenPhosphorylaseStep,triggered
1.25,aminoAcidCatabolism,stopped
1.2833333333333334,glycogenPhosphorylaseStep,stopped
1.3,glycogenPhosphorylaseStep,triggered
1.3166666666666667,glycogenPhosphorylaseStep,stopped
1.3333333333333333,glycogenPhosphorylaseStep,triggered
1.35,glycogenPhosphorylaseStep,stopped
1.3666666666666667,glycogenPhosphorylaseStep,triggered
1.4,glycogenPhosphorylaseStep,stopped
1.4166666666666667,glycogenPhosphorylaseStep,triggered
1.45,glycogenPhosphorylaseStep,stopped
1.4666666666666666,glycogenPhosphorylaseStep,triggered
1.4833333333333334,glycogenPhosphorylaseStep,stopped
1.5,glycogenPhosphorylaseStep,triggered
1.5,aminoAcidCatabolism,triggered
1.5333333333333334,glycogenPhosphorylaseStep,stopped
1.5333333333333334,aminoAcidCatabolism,stopped
1.55,glycogenPhosphorylaseStep,triggered
1.5833333333333333,glycogenPhosphorylaseStep,stopped
1.6,glycogenPhosphorylaseStep,triggered
1.6333333333333333,glycogenPhosphorylaseStep,stopped
1.65,glycogenPhosphorylaseStep,triggered
1.7,glycogenPhosphorylaseStep,stopped
1.7166666666666666,glycogenPhosphorylaseStep,triggered
1.7666666666666666,glycogenPhosphorylaseStep,stopped
1.7833333333333334,glycogenPhosphorylaseStep,triggered
1.85,glycogenPhosphorylaseStep,stopped
1.8666666666666667,glycogenPhosphorylaseStep,triggered
2.0,glycogenPhosphorylaseStep,stopped
2.0166666666666666,glycogenPhosphorylaseStep,triggered
2.0166666666666666,ass1_Citrulline_to_ASP_Argininosuccinate,stopped
2.15,ass1_Citrulline_to_ASP_Argininosuccinate,triggered
2.1666666666666665,ass1_Citrulline_to_ASP_Argininosuccinate,stopped
2.3333333333333335,asl_Argininosuccinate_to_Arginine_Fumarate,stopped
2.3333333333333335,arg1_Arginine_to_Urea_Ornithine,stopped
2.6666666666666665,ketogenesis,triggered
2.7666666666666666,betaOxidation,triggered
2.95,betaOxidation,stopped
3.1666666666666665,betaOxidation,triggered
3.183333333333333,betaOxidation,stopped
3.433333333333333,betaOxidation,triggered
3.45,betaOxidation,stopped
3.533333333333333,pgm_G6P_to_G1P,stopped
3.533333333333333,udpGlucoseSynthesis,stopped
3.533333333333333,glycolysis_middle_steps,stopped
3.55,udpGlucoseSynthesis,triggered
3.566666666666667,pgm_G6P_to_G1P,triggered
3.566666666666667,glycolysis_middle_steps,triggered
3.5833333333333335,pgm_G6P_to_G1P,stopped
3.5833333333333335,udpGlucoseSynthesis,stopped
3.5833333333333335,glycolysis_middle_steps,stopped
3.6,udpGlucoseSynthesis,triggered
3.6166666666666667,pgm_G6P_to_G1P,triggered
3.6166666666666667,glycolysis_middle_steps,triggered
3.6333333333333333,pgm_G6P_to_G1P,stopped
3.6333333333333333,udpGlucoseSynthesis,stopped
3.6333333333333333,glycolysis_middle_steps,stopped
3.65,udpGlucoseSynthesis,triggered
3.6666666666666665,pgm_G6P_to_G1P,triggered
3.6666666666666665,glycolysis_middle_steps,triggered
3.683333333333333,pgm_G6P_to_G1P,stopped
3.683333333333333,udpGlucoseSynthesis,stopped
3.683333333333333,glycolysis_middle_steps,stopped
3.683333333333333,betaOxidation,triggered
3.7,udpGlucoseSynthesis,triggered
3.7,betaOxidation,stopped
3.716666666666667,pgm_G6P_to_G1P,triggered
3.716666666666667,glycolysis_middle_steps,triggered
3.7333333333333334,pgm_G6P_to_G1P,stopped
3.7333333333333334,udpGlucoseSynthesis,stopped
3.7333333333333334,glycolysis_middle_steps,stopped
3.75,udpGlucoseSynthesis,triggered
3.7666666666666666,pgm_G6P_to_G1P,triggered
3.7666666666666666,glycolysis_middle_steps,triggered
3.7666666666666666,aminoAcidSynthesisTransport,stopped
3.7666666666666666,plasmaProteinSynthesis,stopped
3.7666666666666666,coagulationFactorSynthesis,stopped
3.783333333333333,pgm_G6P_to_G1P,stopped
3.783333333333333,udpGlucoseSynthesis,stopped
3.783333333333333,glycolysis_middle_steps,stopped
3.8,udpGlucoseSynthesis,triggered
3.816666666666667,pgm_G6P_to_G1P,triggered
3.816666666666667,glycolysis_middle_steps,triggered
3.8333333333333335,pgm_G6P_to_G1P,stopped
3.8333333333333335,udpGlucoseSynthesis,stopped
3.8333333333333335,glycolysis_middle_steps,stopped
3.85,udpGlucoseSynthesis,triggered
3.8833333333333333,pgm_G6P_to_G1P,triggered
3.8833333333333333,glycolysis_middle_steps,triggered
3.9,pgm_G6P_to_G1P,stopped
3.9,udpGlucoseSynthesis,stopped
3.9,glycolysis_middle_steps,stopped
3.9166666666666665,udpGlucoseSynthesis,triggered
3.933333333333333,betaOxidation,triggered
3.95,pgm_G6P_to_G1P,triggered
3.95,glycolysis_middle_steps,triggered
3.95,betaOxidation,stopped
3.966666666666667,pgm_G6P_to_G1P,stopped
3.966666666666667,udpGlucoseSynthesis,stopped
3.966666666666667,glycolysis_middle_steps,stopped
3.9833333333333334,udpGlucoseSynthesis,triggered
